area_id,area_name,area_type,year,per_capita_gdp,per_capita_gdp_percent_change
310M200US22380,Flagstaff Metro Area (AZ),region.msa,2013,36104,1.71
310M200US43420,Sierra Vista Metro Area (AZ),region.msa,2001,27461,0
310M200US43420,Sierra Vista Metro Area (AZ),region.msa,2002,27147,-1.143
310M200US43420,Sierra Vista Metro Area (AZ),region.msa,2003,27810,2.442
310M200US43420,Sierra Vista Metro Area (AZ),region.msa,2004,28273,1.665
310M200US43420,Sierra Vista Metro Area (AZ),region.msa,2005,29597,4.683
310M200US43420,Sierra Vista Metro Area (AZ),region.msa,2006,29978,1.287
310M200US43420,Sierra Vista Metro Area (AZ),region.msa,2007,30755,2.592
310M200US43420,Sierra Vista Metro Area (AZ),region.msa,2008,30582,-0.563
310M200US43420,Sierra Vista Metro Area (AZ),region.msa,2009,31211,2.057
310M200US43420,Sierra Vista Metro Area (AZ),region.msa,2010,31588,1.208
310M200US43420,Sierra Vista Metro Area (AZ),region.msa,2011,31087,-1.586
310M200US43420,Sierra Vista Metro Area (AZ),region.msa,2012,30035,-3.384
310M200US43420,Sierra Vista Metro Area (AZ),region.msa,2013,30242,0.689
310M200US31080,Los Angeles Metro Area (CA),region.msa,2001,51702,0
310M200US31080,Los Angeles Metro Area (CA),region.msa,2002,52626,1.787
310M200US31080,Los Angeles Metro Area (CA),region.msa,2003,54273,3.13
310M200US31080,Los Angeles Metro Area (CA),region.msa,2004,56571,4.234
310M200US31080,Los Angeles Metro Area (CA),region.msa,2005,58142,2.777
310M200US31080,Los Angeles Metro Area (CA),region.msa,2006,60542,4.128
310M200US31080,Los Angeles Metro Area (CA),region.msa,2007,61749,1.994
310M200US31080,Los Angeles Metro Area (CA),region.msa,2008,61942,0.313
310M200US31080,Los Angeles Metro Area (CA),region.msa,2009,58554,-5.47
310M200US31080,Los Angeles Metro Area (CA),region.msa,2010,58211,-0.586
310M200US31080,Los Angeles Metro Area (CA),region.msa,2011,58155,-0.096
310M200US31080,Los Angeles Metro Area (CA),region.msa,2012,58734,0.996
310M200US31080,Los Angeles Metro Area (CA),region.msa,2013,59092,0.61
310M200US41860,San Francisco Metro Area (CA),region.msa,2001,70390,0
310M200US41860,San Francisco Metro Area (CA),region.msa,2002,70179,-0.3
310M200US41860,San Francisco Metro Area (CA),region.msa,2003,71568,1.979
310M200US41860,San Francisco Metro Area (CA),region.msa,2004,73383,2.536
310M200US41860,San Francisco Metro Area (CA),region.msa,2005,76767,4.611
310M200US41860,San Francisco Metro Area (CA),region.msa,2006,78562,2.338
310M200US41860,San Francisco Metro Area (CA),region.msa,2007,80044,1.886
310M200US41860,San Francisco Metro Area (CA),region.msa,2008,80023,-0.026
310M200US41860,San Francisco Metro Area (CA),region.msa,2009,76120,-4.877
310M200US41860,San Francisco Metro Area (CA),region.msa,2010,75103,-1.336
310M200US41860,San Francisco Metro Area (CA),region.msa,2011,74651,-0.602
310M200US41860,San Francisco Metro Area (CA),region.msa,2012,78349,4.954
310M200US41860,San Francisco Metro Area (CA),region.msa,2013,78844,0.632
310M200US40140,Riverside Metro Area (CA),region.msa,2001,29155,0
310M200US40140,Riverside Metro Area (CA),region.msa,2002,29256,0.346
310M200US40140,Riverside Metro Area (CA),region.msa,2003,29981,2.478
310M200US40140,Riverside Metro Area (CA),region.msa,2004,30810,2.765
310M200US40140,Riverside Metro Area (CA),region.msa,2005,31723,2.963
310M200US40140,Riverside Metro Area (CA),region.msa,2006,31777,0.17
310M200US40140,Riverside Metro Area (CA),region.msa,2007,30397,-4.343
310M200US40140,Riverside Metro Area (CA),region.msa,2008,28847,-5.099
310M200US40140,Riverside Metro Area (CA),region.msa,2009,26504,-8.122
310M200US40140,Riverside Metro Area (CA),region.msa,2010,26509,0.019
310M200US40140,Riverside Metro Area (CA),region.msa,2011,26710,0.758
310M200US40140,Riverside Metro Area (CA),region.msa,2012,26551,-0.595
310M200US40140,Riverside Metro Area (CA),region.msa,2013,27094,2.045
310M200US41740,San Diego Metro Area (CA),region.msa,2001,51295,0
310M200US41740,San Diego Metro Area (CA),region.msa,2002,53495,4.289
310M200US41740,San Diego Metro Area (CA),region.msa,2003,55380,3.524
310M200US41740,San Diego Metro Area (CA),region.msa,2004,57700,4.189
310M200US41740,San Diego Metro Area (CA),region.msa,2005,59663,3.402
310M200US41740,San Diego Metro Area (CA),region.msa,2006,60501,1.405
310M200US41740,San Diego Metro Area (CA),region.msa,2007,60652,0.25
310M200US41740,San Diego Metro Area (CA),region.msa,2008,59469,-1.95
310M200US41740,San Diego Metro Area (CA),region.msa,2009,56698,-4.66
310M200US41740,San Diego Metro Area (CA),region.msa,2010,55921,-1.37
310M200US41740,San Diego Metro Area (CA),region.msa,2011,56886,1.726
310M200US41740,San Diego Metro Area (CA),region.msa,2012,57584,1.227
310M200US41740,San Diego Metro Area (CA),region.msa,2013,57955,0.644
310M200US40900,Sacramento Metro Area (CA),region.msa,2001,43642,0
310M200US40900,Sacramento Metro Area (CA),region.msa,2002,45265,3.719
310M200US40900,Sacramento Metro Area (CA),region.msa,2003,47479,4.891
310M200US40900,Sacramento Metro Area (CA),region.msa,2004,48249,1.622
310M200US40900,Sacramento Metro Area (CA),region.msa,2005,50347,4.348
310M200US40900,Sacramento Metro Area (CA),region.msa,2006,50666,0.634
310M200US40900,Sacramento Metro Area (CA),region.msa,2007,49401,-2.497
310M200US40900,Sacramento Metro Area (CA),region.msa,2008,47025,-4.81
310M200US40900,Sacramento Metro Area (CA),region.msa,2009,44411,-5.559
310M200US40900,Sacramento Metro Area (CA),region.msa,2010,43905,-1.139
310M200US40900,Sacramento Metro Area (CA),region.msa,2011,44243,0.77
310M200US40900,Sacramento Metro Area (CA),region.msa,2012,44957,1.614
310M200US40900,Sacramento Metro Area (CA),region.msa,2013,45764,1.795
310M200US41940,San Jose Metro Area (CA),region.msa,2001,73118,0
310M200US41940,San Jose Metro Area (CA),region.msa,2002,69344,-5.162
310M200US41940,San Jose Metro Area (CA),region.msa,2003,72219,4.146
310M200US41940,San Jose Metro Area (CA),region.msa,2004,75906,5.105
310M200US41940,San Jose Metro Area (CA),region.msa,2005,80034,5.438
310M200US41940,San Jose Metro Area (CA),region.msa,2006,84421,5.481
310M200US41940,San Jose Metro Area (CA),region.msa,2007,89805,6.378
310M200US41940,San Jose Metro Area (CA),region.msa,2008,88969,-0.931
310M200US41940,San Jose Metro Area (CA),region.msa,2009,82699,-7.047
310M200US41940,San Jose Metro Area (CA),region.msa,2010,89806,8.594
310M200US41940,San Jose Metro Area (CA),region.msa,2011,95459,6.295
310M200US41940,San Jose Metro Area (CA),region.msa,2012,97188,1.811
310M200US41940,San Jose Metro Area (CA),region.msa,2013,100115,3.012
310M200US23420,Fresno Metro Area (CA),region.msa,2001,30986,0
310M200US23420,Fresno Metro Area (CA),region.msa,2002,32797,5.845
310M200US23420,Fresno Metro Area (CA),region.msa,2003,33624,2.522
310M200US23420,Fresno Metro Area (CA),region.msa,2004,33873,0.741
310M200US23420,Fresno Metro Area (CA),region.msa,2005,34597,2.137
310M200US23420,Fresno Metro Area (CA),region.msa,2006,35513,2.648
310M200US23420,Fresno Metro Area (CA),region.msa,2007,34591,-2.596
310M200US23420,Fresno Metro Area (CA),region.msa,2008,33813,-2.249
310M200US23420,Fresno Metro Area (CA),region.msa,2009,33405,-1.207
310M200US23420,Fresno Metro Area (CA),region.msa,2010,33237,-0.503
310M200US23420,Fresno Metro Area (CA),region.msa,2011,33949,2.142
310M200US23420,Fresno Metro Area (CA),region.msa,2012,33837,-0.33
310M200US23420,Fresno Metro Area (CA),region.msa,2013,34718,2.604
310M200US12540,Bakersfield Metro Area (CA),region.msa,2001,31453,0
310M200US12540,Bakersfield Metro Area (CA),region.msa,2002,33265,5.761
310M200US12540,Bakersfield Metro Area (CA),region.msa,2003,32835,-1.293
310M200US12540,Bakersfield Metro Area (CA),region.msa,2004,33434,1.824
310M200US12540,Bakersfield Metro Area (CA),region.msa,2005,34382,2.835
310M200US12540,Bakersfield Metro Area (CA),region.msa,2006,35615,3.586
310M200US12540,Bakersfield Metro Area (CA),region.msa,2007,36321,1.982
310M200US12540,Bakersfield Metro Area (CA),region.msa,2008,35726,-1.638
310M200US12540,Bakersfield Metro Area (CA),region.msa,2009,36942,3.404
310M200US12540,Bakersfield Metro Area (CA),region.msa,2010,37011,0.187
310M200US12540,Bakersfield Metro Area (CA),region.msa,2011,36139,-2.356
310M200US12540,Bakersfield Metro Area (CA),region.msa,2012,38565,6.713
310M200US12540,Bakersfield Metro Area (CA),region.msa,2013,38661,0.249
310M200US37100,Oxnard Metro Area (CA),region.msa,2001,40160,0
310M200US37100,Oxnard Metro Area (CA),region.msa,2002,40119,-0.102
310M200US37100,Oxnard Metro Area (CA),region.msa,2003,42985,7.144
310M200US37100,Oxnard Metro Area (CA),region.msa,2004,45567,6.007
310M200US37100,Oxnard Metro Area (CA),region.msa,2005,47440,4.11
310M200US37100,Oxnard Metro Area (CA),region.msa,2006,48730,2.719
310M200US37100,Oxnard Metro Area (CA),region.msa,2007,49565,1.714
310M200US37100,Oxnard Metro Area (CA),region.msa,2008,45567,-8.066
310M200US37100,Oxnard Metro Area (CA),region.msa,2009,45584,0.037
310M200US37100,Oxnard Metro Area (CA),region.msa,2010,47242,3.637
310M200US37100,Oxnard Metro Area (CA),region.msa,2011,48731,3.152
310M200US37100,Oxnard Metro Area (CA),region.msa,2012,49486,1.549
310M200US37100,Oxnard Metro Area (CA),region.msa,2013,49709,0.451
310M200US44700,Stockton Metro Area (CA),region.msa,2001,29283,0
310M200US44700,Stockton Metro Area (CA),region.msa,2002,30477,4.077
310M200US44700,Stockton Metro Area (CA),region.msa,2003,31391,2.999
310M200US44700,Stockton Metro Area (CA),region.msa,2004,31626,0.749
310M200US44700,Stockton Metro Area (CA),region.msa,2005,32068,1.398
310M200US44700,Stockton Metro Area (CA),region.msa,2006,32239,0.533
310M200US44700,Stockton Metro Area (CA),region.msa,2007,31991,-0.769
310M200US44700,Stockton Metro Area (CA),region.msa,2008,30436,-4.861
310M200US44700,Stockton Metro Area (CA),region.msa,2009,29506,-3.056
310M200US44700,Stockton Metro Area (CA),region.msa,2010,29056,-1.525
310M200US44700,Stockton Metro Area (CA),region.msa,2011,29004,-0.179
310M200US44700,Stockton Metro Area (CA),region.msa,2012,28782,-0.765
310M200US44700,Stockton Metro Area (CA),region.msa,2013,29250,1.626
310M200US33700,Modesto Metro Area (CA),region.msa,2001,28951,0
310M200US33700,Modesto Metro Area (CA),region.msa,2002,30207,4.338
310M200US33700,Modesto Metro Area (CA),region.msa,2003,31177,3.211
310M200US33700,Modesto Metro Area (CA),region.msa,2004,32331,3.701
310M200US33700,Modesto Metro Area (CA),region.msa,2005,33228,2.774
310M200US33700,Modesto Metro Area (CA),region.msa,2006,33308,0.241
310M200US33700,Modesto Metro Area (CA),region.msa,2007,32050,-3.777
310M200US33700,Modesto Metro Area (CA),region.msa,2008,30417,-5.095
310M200US33700,Modesto Metro Area (CA),region.msa,2009,30055,-1.19
310M200US33700,Modesto Metro Area (CA),region.msa,2010,30284,0.762
310M200US33700,Modesto Metro Area (CA),region.msa,2011,30332,0.158
310M200US33700,Modesto Metro Area (CA),region.msa,2012,30249,-0.274
310M200US33700,Modesto Metro Area (CA),region.msa,2013,30987,2.44
310M200US42220,Santa Rosa Metro Area (CA),region.msa,2001,43051,0
310M200US42220,Santa Rosa Metro Area (CA),region.msa,2002,44347,3.01
310M200US42220,Santa Rosa Metro Area (CA),region.msa,2003,44649,0.681
310M200US42220,Santa Rosa Metro Area (CA),region.msa,2004,45038,0.871
310M200US42220,Santa Rosa Metro Area (CA),region.msa,2005,47025,4.412
310M200US42220,Santa Rosa Metro Area (CA),region.msa,2006,46989,-0.077
310M200US42220,Santa Rosa Metro Area (CA),region.msa,2007,45423,-3.333
310M200US42220,Santa Rosa Metro Area (CA),region.msa,2008,44114,-2.882
310M200US42220,Santa Rosa Metro Area (CA),region.msa,2009,40763,-7.596
310M200US42220,Santa Rosa Metro Area (CA),region.msa,2010,41371,1.492
310M200US42220,Santa Rosa Metro Area (CA),region.msa,2011,42531,2.804
310M200US42220,Santa Rosa Metro Area (CA),region.msa,2012,41678,-2.006
310M200US42220,Santa Rosa Metro Area (CA),region.msa,2013,41657,-0.05
310M200US47300,Visalia Metro Area (CA),region.msa,2001,24504,0
310M200US47300,Visalia Metro Area (CA),region.msa,2002,24511,0.029
310M200US47300,Visalia Metro Area (CA),region.msa,2003,25468,3.904
310M200US47300,Visalia Metro Area (CA),region.msa,2004,27213,6.852
310M200US47300,Visalia Metro Area (CA),region.msa,2005,28501,4.733
310M200US47300,Visalia Metro Area (CA),region.msa,2006,28411,-0.316
310M200US47300,Visalia Metro Area (CA),region.msa,2007,28428,0.06
310M200US47300,Visalia Metro Area (CA),region.msa,2008,26916,-5.319
310M200US47300,Visalia Metro Area (CA),region.msa,2009,26103,-3.021
310M200US47300,Visalia Metro Area (CA),region.msa,2010,25788,-1.207
310M200US47300,Visalia Metro Area (CA),region.msa,2011,26319,2.059
310M200US47300,Visalia Metro Area (CA),region.msa,2012,25459,-3.268
310M200US47300,Visalia Metro Area (CA),region.msa,2013,26700,4.875
310M200US42200,Santa Maria Metro Area (CA),region.msa,2001,43066,0
310M200US42200,Santa Maria Metro Area (CA),region.msa,2002,44280,2.819
310M200US42200,Santa Maria Metro Area (CA),region.msa,2003,45796,3.424
310M200US42200,Santa Maria Metro Area (CA),region.msa,2004,46981,2.588
310M200US42200,Santa Maria Metro Area (CA),region.msa,2005,49800,6
310M200US42200,Santa Maria Metro Area (CA),region.msa,2006,49736,-0.129
310M200US42200,Santa Maria Metro Area (CA),region.msa,2007,48678,-2.127
310M200US42200,Santa Maria Metro Area (CA),region.msa,2008,47896,-1.606
310M200US42200,Santa Maria Metro Area (CA),region.msa,2009,47083,-1.697
310M200US42200,Santa Maria Metro Area (CA),region.msa,2010,46739,-0.731
310M200US42200,Santa Maria Metro Area (CA),region.msa,2011,48466,3.695
310M200US42200,Santa Maria Metro Area (CA),region.msa,2012,49615,2.371
310M200US42200,Santa Maria Metro Area (CA),region.msa,2013,50063,0.903
310M200US41500,Salinas Metro Area (CA),region.msa,2001,41229,0
310M200US41500,Salinas Metro Area (CA),region.msa,2002,43520,5.557
310M200US41500,Salinas Metro Area (CA),region.msa,2003,44680,2.665
310M200US41500,Salinas Metro Area (CA),region.msa,2004,43178,-3.362
310M200US41500,Salinas Metro Area (CA),region.msa,2005,46039,6.626
310M200US41500,Salinas Metro Area (CA),region.msa,2006,48054,4.377
310M200US41500,Salinas Metro Area (CA),region.msa,2007,44846,-6.676
310M200US41500,Salinas Metro Area (CA),region.msa,2008,43212,-3.644
310M200US41500,Salinas Metro Area (CA),region.msa,2009,43313,0.234
310M200US41500,Salinas Metro Area (CA),region.msa,2010,42175,-2.627
310M200US41500,Salinas Metro Area (CA),region.msa,2011,41031,-2.713
310M200US41500,Salinas Metro Area (CA),region.msa,2012,41109,0.19
310M200US41500,Salinas Metro Area (CA),region.msa,2013,41709,1.46
310M200US46700,Vallejo Metro Area (CA),region.msa,2001,31258,0
310M200US46700,Vallejo Metro Area (CA),region.msa,2002,31901,2.057
310M200US46700,Vallejo Metro Area (CA),region.msa,2003,34312,7.558
310M200US46700,Vallejo Metro Area (CA),region.msa,2004,35244,2.716
310M200US46700,Vallejo Metro Area (CA),region.msa,2005,36758,4.296
310M200US46700,Vallejo Metro Area (CA),region.msa,2006,36630,-0.348
310M200US46700,Vallejo Metro Area (CA),region.msa,2007,36780,0.41
310M200US46700,Vallejo Metro Area (CA),region.msa,2008,37559,2.118
310M200US46700,Vallejo Metro Area (CA),region.msa,2009,37317,-0.644
310M200US46700,Vallejo Metro Area (CA),region.msa,2010,35394,-5.153
310M200US46700,Vallejo Metro Area (CA),region.msa,2011,33629,-4.987
310M200US46700,Vallejo Metro Area (CA),region.msa,2012,33456,-0.514
310M200US46700,Vallejo Metro Area (CA),region.msa,2013,34412,2.857
310M200US42020,San Luis Obispo Metro Area (CA),region.msa,2001,36235,0
310M200US42020,San Luis Obispo Metro Area (CA),region.msa,2002,40256,11.097
310M200US42020,San Luis Obispo Metro Area (CA),region.msa,2003,42256,4.968
310M200US42020,San Luis Obispo Metro Area (CA),region.msa,2004,43921,3.94
310M200US42020,San Luis Obispo Metro Area (CA),region.msa,2005,45241,3.005
310M200US42020,San Luis Obispo Metro Area (CA),region.msa,2006,44586,-1.448
310M200US42020,San Luis Obispo Metro Area (CA),region.msa,2007,43502,-2.431
310M200US42020,San Luis Obispo Metro Area (CA),region.msa,2008,41222,-5.241
310M200US42020,San Luis Obispo Metro Area (CA),region.msa,2009,39301,-4.66
310M200US42020,San Luis Obispo Metro Area (CA),region.msa,2010,40337,2.636
310M200US42020,San Luis Obispo Metro Area (CA),region.msa,2011,40401,0.159
310M200US42020,San Luis Obispo Metro Area (CA),region.msa,2012,40259,-0.351
310M200US42020,San Luis Obispo Metro Area (CA),region.msa,2013,41535,3.169
310M200US42100,Santa Cruz Metro Area (CA),region.msa,2001,43039,0
310M200US42100,Santa Cruz Metro Area (CA),region.msa,2002,42644,-0.918
310M200US42100,Santa Cruz Metro Area (CA),region.msa,2003,42639,-0.012
310M200US42100,Santa Cruz Metro Area (CA),region.msa,2004,42037,-1.412
310M200US42100,Santa Cruz Metro Area (CA),region.msa,2005,42655,1.47
310M200US42100,Santa Cruz Metro Area (CA),region.msa,2006,42924,0.631
310M200US42100,Santa Cruz Metro Area (CA),region.msa,2007,40799,-4.951
310M200US42100,Santa Cruz Metro Area (CA),region.msa,2008,38071,-6.686
310M200US42100,Santa Cruz Metro Area (CA),region.msa,2009,36041,-5.332
310M200US42100,Santa Cruz Metro Area (CA),region.msa,2010,35236,-2.234
310M200US42100,Santa Cruz Metro Area (CA),region.msa,2011,35043,-0.548
310M200US42100,Santa Cruz Metro Area (CA),region.msa,2012,35673,1.798
310M200US42100,Santa Cruz Metro Area (CA),region.msa,2013,36923,3.504
310M200US32900,Merced Metro Area (CA),region.msa,2001,21851,0
310M200US32900,Merced Metro Area (CA),region.msa,2002,23370,6.952
310M200US32900,Merced Metro Area (CA),region.msa,2003,24797,6.106
310M200US32900,Merced Metro Area (CA),region.msa,2004,26022,4.94
310M200US32900,Merced Metro Area (CA),region.msa,2005,26022,0
310M200US32900,Merced Metro Area (CA),region.msa,2006,26125,0.396
310M200US32900,Merced Metro Area (CA),region.msa,2007,27071,3.621
310M200US32900,Merced Metro Area (CA),region.msa,2008,24586,-9.18
310M200US32900,Merced Metro Area (CA),region.msa,2009,23916,-2.725
310M200US32900,Merced Metro Area (CA),region.msa,2010,23374,-2.266
310M200US32900,Merced Metro Area (CA),region.msa,2011,23257,-0.501
310M200US32900,Merced Metro Area (CA),region.msa,2012,23702,1.913
310M200US32900,Merced Metro Area (CA),region.msa,2013,24685,4.147
310M200US17020,Chico Metro Area (CA),region.msa,2001,26034,0
310M200US17020,Chico Metro Area (CA),region.msa,2002,27431,5.366
310M200US17020,Chico Metro Area (CA),region.msa,2003,27969,1.961
310M200US17020,Chico Metro Area (CA),region.msa,2004,28607,2.281
310M200US17020,Chico Metro Area (CA),region.msa,2005,29545,3.279
310M200US17020,Chico Metro Area (CA),region.msa,2006,29323,-0.751
310M200US17020,Chico Metro Area (CA),region.msa,2007,29359,0.123
310M200US17020,Chico Metro Area (CA),region.msa,2008,28394,-3.287
310M200US17020,Chico Metro Area (CA),region.msa,2009,27896,-1.754
310M200US17020,Chico Metro Area (CA),region.msa,2010,27892,-0.014
310M200US17020,Chico Metro Area (CA),region.msa,2011,27225,-2.391
310M200US17020,Chico Metro Area (CA),region.msa,2012,27118,-0.393
310M200US17020,Chico Metro Area (CA),region.msa,2013,28130,3.732
310M200US39820,Redding Metro Area (CA),region.msa,2001,29837,0
