timestamp,oil_urals,gdp_quart,gdp_quart_growth,cpi,ppi,gdp_deflator,balance_trade,balance_trade_growth,usdrub,eurrub,brent,net_capital_export,gdp_annual,gdp_annual_growth,average_provision_of_build_contract,average_provision_of_build_contract_moscow,rts,micex,micex_rgbi_tr,micex_cbi_tr,deposits_value,deposits_growth,deposits_rate,mortgage_value,mortgage_growth,mortgage_rate,grp,grp_growth,income_per_cap,real_dispos_income_per_cap_growth,salary,salary_growth,fixed_basket,retail_trade_turnover,retail_trade_turnover_per_cap,retail_trade_turnover_growth,labor_force,unemployment,employment,invest_fixed_capital_per_cap,invest_fixed_assets,profitable_enterpr_share,unprofitable_enterpr_share,share_own_revenues,overdue_wages_per_cap,fin_res_per_cap,marriages_per_1000_cap,divorce_rate,construction_value,invest_fixed_assets_phys,pop_natural_increase,pop_migration,pop_total_inc,childbirth,mortality,housing_fund_sqm,lodging_sqm_per_cap,water_pipes_share,baths_share,sewerage_share,gas_share,hot_water_share,electric_stove_share,heating_share,old_house_share,average_life_exp,infant_mortarity_per_1000_cap,perinatal_mort_per_1000_cap,incidence_population,rent_price_4+room_bus,rent_price_3room_bus,rent_price_2room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,load_of_teachers_preschool_per_teacher,child_on_acc_pre_school,load_of_teachers_school_per_teacher,students_state_oneshift,modern_education_share,old_education_build_share,provision_doctors,provision_nurse,load_on_doctors,power_clinics,hospital_beds_available_per_cap,hospital_bed_occupancy_per_year,provision_retail_space_sqm,provision_retail_space_modern_sqm,turnover_catering_per_cap,theaters_viewers_per_1000_cap,seats_theather_rfmin_per_100000_cap,museum_visitis_per_100_cap,bandwidth_sports,population_reg_sports_share,students_reg_sports_share,apartment_build,apartment_fund_sqm
2016/3/11,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,69.7079,77.2848,40.39,-0.456209595,80804.3,-0.037267317,5.8,6.92,845.59,1876.54,128.6,314.07,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/12,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,69.7079,77.2848,40.39,-0.456209595,80804.3,-0.037267317,5.8,6.92,845.59,1876.54,128.6,314.07,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/13,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,69.7079,77.2848,40.39,-0.456209595,80804.3,-0.037267317,5.8,6.92,845.59,1876.54,128.6,314.07,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/14,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,70.2661,77.8873,39.53,-0.456209595,80804.3,-0.037267317,5.8,6.92,830.54,1865.31,128.14,294.24,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/15,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,71.0578,78.9521,38.74,-0.456209595,80804.3,-0.037267317,5.8,6.92,821.64,1855.06,127.94,293.67,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/16,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,70.6115,78.2942,40.33,-0.456209595,80804.3,-0.037267317,5.8,6.92,835.97,1871.2,128.02,293.73,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/17,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,68.0735,77.0411,41.54,-0.456209595,80804.3,-0.037267317,5.8,6.92,873.8,1890.79,129.05,293.61,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/18,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,68.24,76.92,41.2,-0.456209595,80804.3,-0.037267317,5.8,6.92,885.13,1914.02,129.79,293.71,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/19,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,68.24,76.92,41.2,-0.456209595,80804.3,-0.037267317,5.8,6.92,885.13,1914.02,129.79,293.71,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/20,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,68.24,76.92,41.2,-0.456209595,80804.3,-0.037267317,5.8,6.92,885.13,1914.02,129.79,293.71,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/21,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,67.9096,76.3865,41.54,-0.456209595,80804.3,-0.037267317,5.8,6.92,883.6,1904.5,129.68,293.87,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/22,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,67.2352,75.4405,41.79,-0.456209595,80804.3,-0.037267317,5.8,6.92,889.02,1903.47,129.72,293.96,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/23,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,68.2448,76.3187,40.47,-0.456209595,80804.3,-0.037267317,5.8,6.92,865.4,1879.89,129.53,294.02,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/24,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,68.838,77.0601,40.44,-0.456209595,80804.3,-0.037267317,5.8,6.92,847.26,1866.67,128.76,294.04,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/25,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,68.175,76.5788,40.44,-0.456209595,80804.3,-0.037267317,5.8,6.92,862.22,1866.23,129.2,294.47,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/26,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,68.175,76.5788,40.44,-0.456209595,80804.3,-0.037267317,5.8,6.92,862.22,1866.23,129.2,294.47,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/27,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,68.175,76.5788,40.44,-0.456209595,80804.3,-0.037267317,5.8,6.92,862.22,1866.23,129.2,294.47,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/28,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,68.4507,76.613,40.27,-0.456209595,80804.3,-0.037267317,5.8,6.92,851.67,1849.31,129.16,294.47,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/29,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,68.164,76.7837,39.14,-0.456209595,80804.3,-0.037267317,5.8,6.92,843.42,1845.2,128.9,294.36,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/30,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,67.9881,76.9456,39.26,-0.456209595,80804.3,-0.037267317,5.8,6.92,869.86,1868.1,129.37,294.6,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/3/31,36.6171,22016.1,-3.8,518.5,551.9,133.16,7.991,9.4,67.21,76.4817,39.6,-0.456209595,80804.3,-0.037267317,5.8,6.92,876.2,1871.15,129.42,294.71,22970506,0.007410775,7.46,204217,0.364721999,12.1,NA,NA,NA,NA,NA,NA,19807.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.65,115.18,72.09,50.68,47.05,38.06,29.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/1,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,67.6825,77.1023,38.67,-0.476216216,80804.3,-0.037267317,5.94,6.22,861.96,1856.77,129.57,284.63,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/2,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,67.6825,77.1023,38.67,-0.476216216,80804.3,-0.037267317,5.94,6.22,861.96,1856.77,129.57,288.06,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/3,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,67.6825,77.1023,38.67,-0.476216216,80804.3,-0.037267317,5.94,6.22,861.96,1856.77,129.57,292.26,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/4,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,68.3682,77.9055,37.69,-0.476216216,80804.3,-0.037267317,5.94,6.22,861.76,1866.64,129.47,295.55,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/5,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,69.4,79.0828,37.87,-0.476216216,80804.3,-0.037267317,5.94,6.22,846.61,1857.09,129.17,299.07,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/6,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,67.9715,77.5832,39.84,-0.476216216,80804.3,-0.037267317,5.94,6.22,863.29,1860.17,129.19,299.07,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/7,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,68.2233,77.604,39.43,-0.476216216,80804.3,-0.037267317,5.94,6.22,859.24,1858.85,128.85,306.23,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/8,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,67.1185,76.5132,41.94,-0.476216216,80804.3,-0.037267317,5.94,6.22,879.07,1877.27,129,307.66,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/9,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,67.1185,76.5132,41.94,-0.476216216,80804.3,-0.037267317,5.94,6.22,879.07,1877.27,129,307.66,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/10,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,67.1185,76.5132,41.94,-0.476216216,80804.3,-0.037267317,5.94,6.22,879.07,1877.27,129,314.25,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/11,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,66.6774,76.102,42.83,-0.476216216,80804.3,-0.037267317,5.94,6.22,900.98,1906.9,129.16,314.25,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/12,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,65.3337,74.3212,44.69,-0.476216216,80804.3,-0.037267317,5.94,6.22,911.07,1899.26,129.28,314.25,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/13,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,66.1617,74.6766,44.18,-0.476216216,80804.3,-0.037267317,5.94,6.22,922.5,1932.8,129.28,296.6,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/14,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,65.9736,74.2942,43.84,-0.476216216,80804.3,-0.037267317,5.94,6.22,914.34,1915.85,129.18,296.6,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/15,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,66.4877,75.0987,43.1,-0.476216216,80804.3,-0.037267317,5.94,6.22,905.1,1907.78,129.22,296.85,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016/4/16,39.9762,18561.3,-1.2,520.9,569.1,133.16,8.721,8,66.4877,75.0987,43.1,-0.476216216,80804.3,-0.037267317,5.94,6.22,905.1,1907.78,129.22,296.85,22518876,-0.0196613,7.67,323136,0.487899215,12.86,NA,NA,NA,NA,NA,NA,19904.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.12,104.28,73.85,51.81,47.97,37.39,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
